sentiment	review_text
pos	"Comprei há um mês. O notebook é bom. Parece um 14"" não prejudica em nada seu tamanho de tela. O volume é bom, as teclas também além de ter opção de iluminá-las para usar no escuro. A função tablet é um charme e comodidade a mais, com uma boa resposta no touch. O acabamento é ótimo! A parte exterior é tipo um aço preto escovado, porém fica as marcas de dedo, pra quem se incomoda, pra mim achei muito bonito. As vezes não dá a impressão de estar num Core i5 mas não significa que ele é lento. A bateria dura umas 6 horas e o carregamento é consideravelmente rápido. O único ponto que deixa um pouco a desejar é a tela, se quiser ver um filme ou alguma coisa e estiver um pouco de lado não conseguirá enxergar nada, tem que estar de frente pra ele. Recomendo desde que o encontre por até 2 mil reais, encontrei por menos que isso e creio que fiz a melhor escolha."
pos	Rápido e potente, está com um mês de uso e não vejo travar em nenhuma operação! Sou programadora e utilizo vários softwares ao mesmo e tempo, ele tem suportado bem.
pos	Muito bom; só acho que o teclado deveria ser iluminado.
pos	Gostei muito do produto, tem um peso ideal para levar a qualquer lugar e a entrega foi super rápida!
pos	Excelente qualidade, bonito, moderno, fácil de usar. Exatamente o que esperava!!
pos	No meu relato, professor de info e comunicações, analiso esse not positivamente. Traz o bluetooth, 15 meses de McAfee gratuitos, 3 entradas USB, HDMI e SD card, o que muito se considera pelo seu valor. O teclado é super macio e confortável, um padrão um pouco diferente por ser mais estreitos, mas nada que dificulte a digitação, muito pelo contrário. O que deixa a desejar é a pouca memória ram. Pela config. da máquina (7ªg. do Core i5), deveria portar ao menos 8mb, o que diminuiria os bugs que as vezes acontecem. Vejo que necessitária de alguns LEDs na parte frontal, mas isso é quase que incomum quando tratamos de Dell. A bateria é excelente, chegando a durar 4:30h de uso contínuo. Vale a pena. Bom custo benefício. Faz jus, e muito jus ao preço!
pos	Somente um ponto negativo as vezes ao baixar algum filme por exemplo ele trava.
pos	Sou professor de MATEMÁTICA. Uso o notebook para elaborar provas, estudar e visualizar e manipular imagens, além do acesso as redes sociais. Máquina ágil, excelente custo benefício. Muito satisfeito, inclusive com a duração da bateria.
pos	Note bem fino, teclado maravilhoso. Quanto ao desempenho, ainda estou avaliando.
pos	Produto bom, com várias opções de uso e prático, pois é notebook e tablet ao mesmo tempo.
neg	O Notebook e muito lento, demora iniciar, Trava constantemente!! O aparelho só tem 2 meses de uso. Muito decepcionado!!
pos	O produto chegou rápido e atendeu minhas expectativas!
pos	Muito bom, bonito, rápido, um pouco grande mas gostei bastante :D
pos	É uma excelente compra pessoal, a <empresa> está de parabéns, pois eu comprei na sexta a noite e terça feira já havia entregue. Realmente  nunca vi nada tão rápido, parece que até foi comprado na loja física, muito bom tb o sistema operacional linux, apesar de muitos não concordarem, é só uma questão de adaptação, na verdade ele esse sistema é superior ao windows.  Recomendo muito....
neg	Optei pela marca mas tive a pior decepção de minha vida! O primeiro que chegou travou na configuração inicial, precisou ser trocado; com o segundo eu não tive a mesma sorte, pois gostaria que também fosse substituído. Resumindo, estou há um ano com essa bomba, não tenho mais garantia (coisa que não altera em nada, já que durante o período meus problemas nunca foram resolvidos) e logo vou ter que adquirir outro note, mas dessa vez, voltarei para o Acer, pois o meu de 8 anos ainda funciona razoavelmente bem.
pos	Parabens para as <empresa> pela entrega nota dez porque chega bem antes do cobinado na compra
pos	Muito satisfeito com a aquisição! Compra certa! Top demais.
pos	Muito bonito, um computador para funções básicas, bateria dura muito, o computador carrega em cerca de 1 hora e 30 minutos e não esquenta. Deixa a desejar pois não tem leitor de DVD e CD
pos	Notebook bonito, leve, prático e com boa capacidade. Chegou um dia antes do prazo de entrega. Gostei!
pos	ótimo not com muita tecnologia muito rapido recomendo com certeza
pos	Comprei o equipamento pensando que ele iria durar sem que eu mexesse na configuração dele. Então tive de colocar mais um pente de memoria para que ele abrisse o Windows mais rápido, isso até ajudou mas ainda assim não estava do jeito que gostaria a vantagem dele é também poder colocar um SSD M.2 que pode trabalhar em conjunto com o próprio hd que já vem nele então fiz a opção e realmente a performance mudou da água para o vinho. Recomendo o equipamento pois ele é simples, bem acabado e com ótimo custo beneficio.
neg	Pode ser bom em outros quesitos, mas um de extrema importância e básico não possui: Não acessa o meu HD Externo Seagate 1 TB. Fiz contato com a Lenovo que diz não ser ser um problema dela, mas fica claro que se trata de um problema na máquina pois pesquisando nos fóruns da lenovo vemos que vários usuários passam pelo mesmo problema com ideapad320 com diversas marcas de HD Externo. Além disso o HD funciona em todos os outros computadores, inclusive em um lenovo mais antigo, e também fiz contato com o suporte da Seagate que confirmou que não existe nenhuma incompatibilidade com sistema ou máquina.   Se vc precisa usar um HD externo com esse notebook, não compre.
pos	Excelente produto. Ótimo custo-benefício. Recomendo.
pos	"Muito lindo, e muito rápido ( pelo menos para tarefas básicas como fazer pesquisas, assistir vídeos, netflix ) muito bom!! Chegou antes do prazo de beeemm embalado rsrs!! Muito contente!!  Ainda estou testando mas mostrou ser um notebook de muita qualidade, afinal ""Dell""!"
pos	Atendeu nossa expectativa chegou antes do prazo dado ótima entrega produto funcionando muito bem recomendo a compra do mesmo
pos	Muito bom , rápido, compacto , bonito , processador excelente desempenho e muitos recursos que meu antigo DELL não tinha.
pos	Produto bom. Preço bom. A entrega foi excelente, como tudo na <empresa>. O que atrapalha nesses novos computadores é a quantidade de atualização e informações que acabam deixando o computador um pouco lento.
pos	Muito lindo, rápido e mais teclado para recorrer na navegação, entrega no prazo estipulado pelo DELL. Estão de parabéns. Valeu
pos	Recomendo,um bom preço e boa performance do Windows 10!
pos	Entrega pela transportadora  bem Rápida. Produto muito bom excelente configurações mais as atualizações deixam ele lento (selecione não permitir atualização)
pos	Ele chegou em perfeito estado cem nenhum arranhão é um excelente notebook funciona perfeitamente tão de parabéns valeu
pos	Gostei muito do notebook, a Samsung está de parabéns!  Agradeço as Américanas, pois entregou o  produto em tempo hábil. O produto chegou sem problemas. Recomendo com certeza.
pos	Excelente!!!! Super recomendo! Ótima qualidade superou minhas expectativas muito bom mesmo.
pos	muito excelente o produto  adorei super recomendo , muito bom mesmo.
neg	Bateria não é removível e não tem entrada de Disco rígido....em relação a entrega chegou antes da data...
pos	Recomendo ótimo produto, além de design bonito por ser vermelho
pos	Acho que tem uma configuração forte, um preço muito bom, e a única coisa que poderia ter também seria um SSD, porém ele já tem um slot vazio que é possível colocar o SSD, então é um excelente produto.
pos	O notebook e muito bom eu adorei e recomendo ! o único ponto fraco e que só tem dias entradas USB, e não tem leitor de mídia, mas e um ótimo negocio !
pos	super recomendo, ótimo produto, super recomendo, ótimo produto,
neg	Adquiri o Notebook Samsung E25s, quando liguei o aparelho começou um chiado que quando em silêncio é horrível e irritante. Entrei em contato com a Samsung, visto que já havia passado 1 semana que recebi o produto,pois estava viajando e não pude resolver antes, pediram para encaminhar na assistência técnica (CenterCell). Para minha surpresa, o notebook não veio reparado é muito menos com um laudo ou algo da empresa explicando sobre. Esse barulho não é normal!!!
pos	Ainda no tive tempo de usar, mas assim que usar avaliarei.
pos	O modelo da descrição esta errado, se for adm e 17ACL não 15 ACL
neg	Recebi o note e nao ligou. Tentei por um dia e quando ligou ao usa/lo o mesmo reniciava. Não recomendo, estou esperando a retirada do note para devolução e cancelamento da compra.
pos	Chegou antes do prazo, ótimo computador gostei bastante, Cortana sua linda s2
pos	Muito bonito e ágil. Ainda estou fazendo algumas adaptações para uso de trabalho, mas já é notável sua agilidade de leitura.
neg	Muito lento, devolvi a loja, e estou aguardando reembolso para efetuar nova compra de outro notebook. Mais esta difícil . Não consigo entrar em contato com a loja. Sempre a mesma mensagem  .e agora?
pos	achei caro demais. existe similares no mercado bem mais barato.
pos	O produto é ótimo, eu recomendo, porém tenho que relatar minha enorme insatisfação com a <empresa>. Meu pedido foi aprovado no dia 02/12 e o prazo para a entrega era até o dia 28/12. Chegou um dia após o prazo acabar. Eu já tinha comprado várias vezes na <empresa> e não tinha tido esses problemas, porém agora está se tornando frequente. Minha irmã acabou de comprar um celular e está passando pelo mesmo problema, cada vez que entramos em contato com a <empresa> a empresa sempre dá a mesma resposta. Essa transportadora direct também não tem respeito pelo cliente.
pos	Fiquei impressionado com o serviço da Direct. Fiz a compra na sexta-feira dia 02/02/2018, no dia 05/02/2018 minha compra já tinha chegado na minha residência! Estão de parabéns! E quanto ao notebook, só uso pra game e até agora só joguei o csgo, rodou muito limpo! Notebook até agora, nota 10!
pos	Estou usando a uma semana e até o presente momento está funcionando perfeitamente, rodou até jogos pesados.
pos	Super adorei o produto, superou minhas expectativas. Sem falar na entrega e atenção recebida pela loja, excelente!
neg	Se você dá importância ao touchscreen ou quer mais usar o notebook como tablet, não compre este aparelho. Tenho uns 8 meses com ele e volta e meia a tela touch deixa de funcionar e não há nada que você faça que resolva, olhe nos foruns da própria Lenovo para ver quantas pessoas têm o problema, tentam de tudo e nada resolve. O aparelho parece ter um bom hardware, mas o casamento com o Windows 10 foi péssimo, a reprodução de arquivo de vídeo por exemplo é pífia e vive travando, mesmo com um bom pacote de codecs.
neg	Comprei o notebook dia 23/01/2018 e até hoje não chegou, produto esta parada a menos de 50 minutos da minha residência e a transportado não entrega, péssima transportadora, péssimo atendimento <empresa>, não compro mais nessa loja e olha que era cliente a anos.
pos	Após várias pesquisa escolhi esse notebook por três motivos principais, além do preço promocional: 1º) ele tem espaço para adicionar um SSD padrão M.2 2280 (assim, não é preciso tirar o HD); 2º) memória de 8G; 3º) portas USB, inclusive do tipo C (vi na concorrência notebook sem USB do lado esquerdo. No geral é muito bom. Não tem tela Full HD mas seu monitor é bom. . As primeiras inicializações são lentas, principalmente por causa das várias instalações de atualizações do Windows. Depois das atualizações passou a iniciar normalmente, mas nada de extraordinário. Quando instalei o SSD e coloquei o Windows no SSD, o sistema passou a funcionar igual uma bala. Muito rápido!!! E ainda tem a vantagem do espaço do HD. Não sou de jogar em computadores por isso não saberia dizer como ele se sai com games. Enfim recomendo, principalmente se adicionarem um SSD.
